timestamp,thermistor_v,photoresistor_v
3145.6,2.06,4.31
3146.1,2.06,4.31
3146.6,2.06,4.31
3147.1,2.06,4.31
3147.6,2.06,4.31
3148.1,2.06,4.31
3148.6,2.06,4.31
3149.1,2.06,4.31
3149.6,2.06,4.31
3150.1,2.06,4.31
3150.6,2.06,4.31
3151.1,2.06,4.31
3151.6,2.06,4.31
3152.1,2.06,4.31
3152.6,2.06,4.31
3153.1,2.06,4.31
3153.6,2.06,4.31
3154.1,2.06,4.31
3154.6,2.06,4.31
3155.1,2.06,4.31
3155.6,2.06,4.31
3156.1,2.06,4.31
3156.6,2.06,4.31
3157.1,2.06,4.31
3157.6,2.06,4.31
3158.1,2.06,4.31
3158.6,2.06,4.31
3159.1,2.06,4.31
3159.6,2.06,4.31
3160.1,2.06,4.31
3160.6,2.06,4.31
3161.1,2.06,4.31
3161.6,2.06,4.31
3162.1,2.06,4.31
3162.6,2.06,4.31
3163.1,2.06,4.31
3163.6,2.06,4.31
3164.1,2.06,4.31
3164.6,2.06,4.31
3165.1,2.06,4.31
3165.6,2.06,4.31
3166.1,2.06,4.31
3166.6,2.06,4.31
3167.1,2.06,4.31
3167.6,2.06,4.31
3168.1,2.06,4.31
3168.6,2.06,4.31
3169.1,2.06,4.31
3169.6,2.06,4.31
3170.1,2.06,4.31
3170.6,2.06,4.31
3171.1,2.06,4.31
3171.6,2.06,4.31
3172.1,2.06,4.31
3172.6,2.06,4.31
3173.1,2.06,4.31
3173.6,2.06,4.31
3174.1,2.06,4.31
3174.6,2.06,4.31
3175.1,2.06,4.31
3175.6,2.06,4.31
3176.1,2.06,4.31
3176.6,2.06,4.31
3177.1,2.06,4.31
3177.6,2.06,4.31
3178.1,2.06,4.31
3178.6,2.06,4.31
3179.1,2.06,4.31
3179.6,2.06,4.31
3180.1,2.06,4.31
3180.6,2.06,4.31
3181.1,2.06,4.31
3181.6,2.06,4.31
3182.1,2.06,4.31
3182.6,2.06,4.31
3183.1,2.06,4.31
3183.6,2.06,4.31
3184.1,2.06,4.31
3184.6,2.06,4.31
3185.1,2.06,4.31
3185.6,2.06,4.31
3186.1,2.06,4.31
3186.6,2.06,4.31
3187.1,2.06,4.31
3187.6,2.06,4.31
3188.1,2.06,4.31
3188.6,2.06,4.31
3189.1,2.06,4.31
3189.6,2.06,4.31
3190.1,2.06,4.32
3190.6,2.06,4.31
3191.1,2.06,4.31
3191.6,2.06,4.31
3192.1,2.06,4.31
3192.6,2.06,4.32
3193.1,2.06,4.32
3193.6,2.06,4.31
3194.1,2.06,4.31
3194.6,2.06,4.31
3195.1,2.06,4.31
3195.6,2.06,4.31
3196.1,2.06,4.31
3196.6,2.06,4.31
3197.1,2.06,4.31
3197.6,2.06,4.31
3198.1,2.06,4.31
3198.6,2.06,4.32
3199.1,2.06,4.31
3199.6,2.06,4.32
3200.1,2.06,4.31
3200.6,2.06,4.32
3201.1,2.06,4.32
3201.6,2.06,4.32
3202.1,2.06,4.32
3202.6,2.06,4.32
3203.1,2.06,4.32
3203.6,2.06,4.32
3204.1,2.06,4.32
3204.6,2.06,4.32
3205.2,2.06,4.31
3205.7,2.06,4.31
3206.2,2.06,4.32
3206.7,2.06,4.32
3207.2,2.06,4.32
3207.7,2.06,4.31
3208.2,2.06,4.32
3208.7,2.06,4.32
3209.2,2.06,4.32
3209.7,2.06,4.32
3210.2,2.06,4.32
3210.7,2.06,4.32
3211.2,2.06,4.31
3211.7,2.06,4.32
3212.2,2.06,4.32
3212.7,2.06,4.32
3213.2,2.06,4.32
3213.7,2.06,4.32
3214.2,2.06,4.32
3214.7,2.06,4.32
3215.2,2.06,4.32
3215.7,2.06,4.32
3216.2,2.06,4.32
3216.7,2.06,4.32
3217.2,2.06,4.32
3217.7,2.06,4.31
3218.2,2.06,4.32
3218.7,2.06,4.32
3219.2,2.06,4.32
3219.7,2.06,4.32
3220.2,2.06,4.32
3220.7,2.06,4.32
3221.2,2.06,4.32
3221.7,2.06,4.32
3222.2,2.06,4.32
3222.7,2.06,4.32
3223.2,2.06,4.32
3223.7,2.06,4.32
3224.2,2.06,4.32
3224.7,2.06,4.32
3225.2,2.06,4.32
3225.7,2.06,4.32
3226.2,2.06,4.32
3226.7,2.06,4.32
3227.2,2.06,4.32
3227.7,2.06,4.32
3228.2,2.06,4.32
3228.7,2.06,4.32
3229.2,2.06,4.32
3229.7,2.06,4.32
3230.2,2.06,4.32
3230.7,2.06,4.32
3231.2,2.06,4.32
3231.7,2.06,4.32
3232.2,2.06,4.32
3232.7,2.06,4.32
3233.2,2.06,4.32
3233.7,2.06,4.32
3234.2,2.06,4.32
3234.7,2.06,4.32
3235.2,2.06,4.32
3235.7,2.06,4.32
3236.2,2.06,4.32
3236.7,2.06,4.32
3237.2,2.06,4.32
3237.7,2.06,4.32
3238.2,2.06,4.32
3238.7,2.06,4.32
3239.2,2.06,4.32
3239.7,2.06,4.32
3240.2,2.06,4.32
3240.7,2.06,4.32
3241.2,2.06,4.32
3241.7,2.06,4.32
3242.2,2.06,4.32
3242.7,2.06,4.32
3243.2,2.06,4.32
3243.7,2.06,4.32
3244.2,2.06,4.32
3244.7,2.06,4.32
3245.2,2.06,4.32
3245.7,2.06,4.32
3246.2,2.06,4.32
3246.7,2.06,4.32
3247.2,2.06,4.32
3247.7,2.06,4.32
3248.2,2.06,4.32
3248.7,2.06,4.32
3249.2,2.06,4.32
3249.7,2.06,4.32
3250.2,2.06,4.32
3250.7,2.06,4.32
3251.2,2.06,4.32
3251.7,2.06,4.32
3252.2,2.06,4.32
3252.7,2.06,4.32
3253.2,2.06,4.32
3253.7,2.06,4.32
3254.2,2.06,4.32
3254.7,2.06,4.32
3255.2,2.06,4.32
3255.7,2.06,4.32
3256.2,2.06,4.32
3256.7,2.06,4.32
3257.2,2.06,4.32
3257.7,2.06,4.32
3258.2,2.06,4.32
3258.7,2.06,4.32
3259.2,2.06,4.32
3259.7,2.06,4.32
3260.2,2.06,4.32
3260.7,2.06,4.32
3261.2,2.06,4.32
3261.7,2.06,4.32
3262.2,2.06,4.32
3262.7,2.06,4.32
3263.2,2.06,4.34
3263.7,2.06,4.38
3264.2,2.06,4.38
3264.7,2.06,4.38
3265.2,2.06,4.38
3265.7,2.06,4.39
3266.2,2.06,4.39
3266.7,2.06,4.39
3267.2,2.06,4.39
3267.7,2.06,4.39
3268.2,2.06,4.39
3268.7,2.06,4.39
3269.2,2.06,4.39
3269.7,2.06,4.39
3270.2,2.06,4.39
3270.7,2.06,4.39
3271.2,2.06,4.39
3271.7,2.06,4.39
3272.2,2.06,4.39
3272.7,2.06,4.39
3273.2,2.06,4.39
3273.7,2.06,4.39
3274.2,2.06,4.39
3274.7,2.06,4.39
3275.3,2.06,4.39
3275.8,2.06,4.39
3276.2,2.06,4.39
3276.7,2.06,4.39
3277.3,2.06,4.39
3277.8,2.06,4.39
3278.3,2.06,4.39
3278.8,2.06,4.39
3279.3,2.06,4.39
3279.8,2.06,4.39
3280.3,2.06,4.39
3280.8,2.06,4.39
3281.3,2.06,4.39
3281.8,2.06,4.39
3282.3,2.06,4.39
3282.8,2.06,4.39
3283.3,2.06,4.39
3283.8,2.06,4.39
3284.3,2.06,4.39
3284.8,2.06,4.39
3285.3,2.06,4.39
3285.8,2.06,4.39
3286.3,2.06,4.39
3286.8,2.06,4.39
3287.3,2.06,4.39
3287.8,2.06,4.39
3288.3,2.06,4.39
3288.8,2.06,4.39
3289.3,2.06,4.39
3289.8,2.06,4.39
3290.3,2.06,4.39
3290.8,2.06,4.39
3291.3,2.06,4.39
3291.8,2.06,4.39
3292.3,2.06,4.39
3292.8,2.06,4.39
3293.3,2.06,4.39
3293.8,2.06,4.39
3294.3,2.06,4.39
3294.8,2.06,4.39
3295.3,2.06,4.39
3295.8,2.06,4.39
3296.3,2.06,4.39
3296.8,2.06,4.39
3297.3,2.06,4.39
3297.8,2.06,4.39
3298.3,2.06,4.39
3298.8,2.06,4.39
3299.3,2.06,4.39
3299.8,2.06,4.39
3300.3,2.06,4.39
3300.8,2.06,4.39
3301.3,2.06,4.39
3301.8,2.06,4.39
3302.3,2.06,4.39
3302.8,2.06,4.39
3303.3,2.06,4.39
3303.8,2.06,4.39
3304.3,2.06,4.39
3304.8,2.06,4.39
3305.3,2.06,4.39
3305.8,2.06,4.39
3306.3,2.06,4.39
3306.8,2.06,4.39
3307.3,2.06,4.39
3307.8,2.06,4.39
3308.3,2.06,4.39
3308.8,2.06,4.39
3309.3,2.06,4.39
3309.8,2.06,4.39
3310.3,2.06,4.39
3310.8,2.06,4.39
3311.3,2.06,4.39
3311.8,2.06,4.39
3312.3,2.06,4.39
3312.8,2.06,4.39
3313.3,2.06,4.39
3313.8,2.06,4.39
3314.3,2.06,4.39
3314.8,2.06,4.39
3315.3,2.06,4.39
3315.8,2.06,4.39
3316.3,2.06,4.39
3316.8,2.06,4.39
3317.3,2.06,4.39
3317.8,2.06,4.39
3318.3,2.06,4.39
3318.8,2.06,4.39
3319.3,2.06,4.39
3319.8,2.06,4.39
3320.3,2.06,4.39
3320.8,2.06,4.39
3321.3,2.06,4.39
3321.8,2.06,4.39
3322.3,2.06,4.39
3322.8,2.06,4.39
3323.3,2.06,4.39
3323.8,2.06,4.39
3324.3,2.06,4.39
3324.8,2.06,4.39
3325.3,2.06,4.39
3325.8,2.06,4.39
3326.3,2.06,4.39
3326.8,2.06,4.39
3327.3,2.06,4.39
3327.8,2.06,4.39
3328.3,2.06,4.39
3328.8,2.06,4.39
3329.3,2.06,4.39
3329.8,2.06,4.39
3330.3,2.06,4.39
3330.8,2.06,4.39
3331.3,2.06,4.39
3331.8,2.06,4.39
3332.3,2.06,4.39
3332.8,2.06,4.39
3333.3,2.06,4.39
3333.8,2.06,4.39
3334.3,2.06,4.39
3334.8,2.06,4.39
3335.3,2.06,4.39
3335.8,2.06,4.4
3336.3,2.06,4.39
3336.8,2.06,4.39
3337.3,2.06,4.39
3337.8,2.06,4.39
3338.3,2.06,4.39
3338.8,2.06,4.4
3339.3,2.06,4.39
3339.8,2.06,4.39
3340.3,2.06,4.39
3340.8,2.06,4.39
3341.3,2.06,4.4
3341.8,2.06,4.39
3342.3,2.06,4.39
3342.8,2.06,4.39
3343.3,2.06,4.4
3343.8,2.06,4.4
3344.3,2.06,4.39
3344.8,2.06,4.39
3345.3,2.06,4.39
3345.8,2.06,4.39
3346.3,2.06,4.39
3346.8,2.06,4.39
3347.4,2.06,4.39
3347.9,2.06,4.39
3348.4,2.06,4.39
3348.9,2.06,4.39
3349.4,2.06,4.4
3349.9,2.06,4.4
3350.4,2.06,4.39
3350.9,2.06,4.4
3351.4,2.06,4.4
3351.9,2.06,4.4
3352.4,2.06,4.4
3352.9,2.06,4.4
3353.4,2.06,4.39
3353.9,2.06,4.39
3354.4,2.06,4.4
3354.9,2.06,4.4
3355.4,2.06,4.4
3355.9,2.06,4.39
3356.4,2.06,4.4
3356.9,2.06,4.4
3357.4,2.06,4.4
3357.9,2.06,4.39
3358.4,2.06,4.4
3358.9,2.06,4.39
3359.4,2.06,4.4
3359.9,2.06,4.39
3360.4,2.06,4.39
3360.9,2.06,4.4
3361.4,2.06,4.4
3361.9,2.06,4.39
3362.4,2.06,4.4
3362.9,2.06,4.4
3363.4,2.06,4.4
3363.9,2.06,4.4
3364.4,2.06,4.4
3364.9,2.06,4.4
3365.4,2.06,4.4
3365.9,2.06,4.4
3366.4,2.06,4.4
3366.9,2.06,4.4
3367.4,2.06,4.4
3367.9,2.06,4.4
3368.4,2.06,4.4
3368.9,2.06,4.4
3369.4,2.06,4.4
3369.9,2.06,4.4
3370.4,2.06,4.4
3370.9,2.06,4.4
3371.4,2.06,4.4
3371.9,2.06,4.4
3372.4,2.06,4.4
3372.9,2.06,4.4
3373.4,2.06,1.22
3373.9,2.06,1.23
3374.4,2.06,1.27
3374.9,2.06,1.25
3375.4,2.06,1.25
3375.9,2.06,1.25
3376.4,2.06,1.23
3376.9,2.06,1.21
3377.4,2.06,1.2
3377.9,2.06,1.21
3378.4,2.06,1.21
3378.9,2.06,1.22
3379.4,2.06,1.24
3379.9,2.06,1.26
3380.4,2.06,1.27
3380.9,2.06,1.27
3381.4,2.06,1.26
3381.9,2.06,1.23
3382.4,2.06,1.21
3382.9,2.06,1.2
3383.4,2.06,1.2
3383.9,2.06,1.2
3384.4,2.06,1.21
3384.9,2.06,1.23
3385.4,2.06,1.25
3385.9,2.06,1.27
3386.4,2.05,1.27
3386.9,2.06,1.27
3387.4,2.06,1.24
3387.9,2.06,1.24
3388.4,2.06,1.22
3388.9,2.06,1.21
3389.4,2.06,1.21
3389.9,2.06,1.22
3390.4,2.06,1.23
3390.9,2.06,1.25
3391.4,2.06,1.27
3391.9,2.06,1.28
3392.4,2.06,1.28
3392.9,2.06,1.27
3393.4,2.06,1.26
3393.9,2.06,1.24
3394.4,2.06,1.22
3394.9,2.06,1.21
3395.4,2.06,1.22
3395.9,2.06,1.22
3396.4,2.06,1.24
3396.9,2.06,1.25
3397.4,2.06,1.27
3397.9,2.06,1.28
3398.4,2.06,1.28
3398.9,2.06,1.27
3399.4,2.05,1.26
3399.9,2.05,1.24
3400.4,2.05,1.22
3400.9,2.05,1.21
3401.4,2.05,1.21
3401.9,2.05,1.22
3402.4,2.05,1.23
3402.9,2.05,1.24
3403.4,2.05,1.26
3403.9,2.05,1.28
3404.4,2.05,1.28
3404.9,2.05,1.28
3405.4,2.05,1.26
3405.9,2.05,1.48
3406.4,2.05,1.28
3406.9,2.05,1.26
3407.4,2.05,1.6
3407.9,2.0,1.56
3408.4,1.96,1.59
3408.9,1.94,1.61
3409.4,1.91,1.61
3409.9,1.9,1.62
3410.4,1.88,1.47
3410.9,1.87,1.33
3411.4,1.86,1.33
3411.9,1.85,1.4
3412.4,1.84,1.55
3412.9,1.84,1.51
3413.4,1.83,1.53
3413.9,1.83,1.57
3414.4,1.83,1.59
3414.9,1.83,1.6
3415.4,1.83,1.57
3415.9,1.82,1.33
3416.4,1.81,1.34
3416.9,1.8,1.34
3417.5,1.8,1.34
3418.0,1.81,1.4
3418.5,1.81,1.63
3419.0,1.8,1.51
3419.5,1.8,1.39
3420.0,1.8,1.42
3420.5,1.8,1.43
3421.0,1.8,1.49
3421.5,1.81,1.54
3422.0,1.8,1.5
3422.5,1.81,1.46
3423.0,1.81,1.46
3423.5,1.81,1.48
3424.0,1.8,1.47
3424.5,1.81,1.45
3425.0,1.8,1.42
3425.5,1.79,1.53
3426.0,1.8,1.57
3426.5,1.8,1.55
3427.0,1.8,1.59
3427.5,1.79,1.64
3428.0,1.8,1.59
3428.5,1.8,1.52
3429.0,1.79,1.54
3429.5,1.79,1.62
3430.0,1.79,1.72
3430.5,1.79,1.6
3431.0,1.8,1.53
3431.5,1.8,1.72
3432.0,1.83,1.71
3432.5,1.84,1.84
3433.0,1.85,1.74
3433.5,1.87,1.8
3434.0,1.88,1.84
3434.5,1.89,3.18
3435.0,1.9,3.59
3435.5,1.91,3.3
3436.0,1.92,3.56
3436.5,1.92,3.71
3437.0,1.91,3.87
3437.5,1.91,3.88
3438.0,1.9,3.88
3438.5,1.9,3.84
3439.0,1.9,3.82
3439.5,1.89,3.81
3440.0,1.89,3.83
3440.5,1.89,3.83
3441.0,1.89,3.86
3441.5,1.89,3.85
3442.0,1.88,3.84
3442.5,1.88,3.86
3443.0,1.87,3.86
3443.5,1.88,3.86
3444.0,1.87,3.86
3444.5,1.87,3.86
3445.0,1.87,3.88
3445.5,1.87,3.88
3446.0,1.87,3.62
3446.5,1.87,2.71
3447.0,1.88,1.34
3447.5,1.9,1.28
3448.0,1.9,1.26
3448.5,1.92,1.24
3449.0,1.93,1.23
3449.5,1.94,1.23
3450.0,1.94,1.23
3450.5,1.95,1.24
3451.0,1.96,1.26
3451.5,1.97,1.28
3452.0,1.98,1.29
3452.5,1.98,1.3
3453.0,1.99,1.29
3453.5,1.99,1.28
3454.0,2.0,1.26
3454.5,2.0,1.24
3455.0,2.01,1.23
3455.5,2.01,1.23
3456.0,2.01,1.24
3456.5,2.01,1.25
3457.0,2.01,1.27
3457.5,2.02,1.29
3458.0,2.02,1.3
3458.5,2.02,1.3
3459.0,2.03,1.28
3459.5,2.03,1.27
3460.0,2.03,1.25
3460.5,2.03,1.23
3461.0,2.03,1.23
3461.5,2.04,1.24
3462.0,2.04,1.25
3462.5,2.04,1.26
3463.0,2.04,1.28
3463.5,2.04,1.3
3464.0,2.04,1.3
3464.5,2.04,1.29
3465.0,2.04,1.28
3465.5,2.04,1.26
3466.0,2.05,1.24
3466.5,2.05,1.23
3467.0,2.05,1.24
3467.5,2.05,1.24
3468.0,2.05,1.26
3468.5,2.05,1.27
3469.0,2.05,1.29
3469.5,2.05,1.3
3470.0,2.05,1.3
3470.5,2.05,1.28
3471.0,2.05,1.27
3471.5,2.05,1.25
3472.0,2.05,1.24
3472.5,2.05,1.24
3473.0,2.05,1.24
3473.5,2.05,1.25
3474.0,2.05,1.27
3474.5,2.05,1.29
3475.0,2.05,1.31
3475.5,2.05,1.3
3476.0,2.05,1.29
3476.5,2.05,1.27
3477.0,2.05,1.25
3477.5,2.05,1.23
3478.0,2.05,1.24
3478.5,2.05,1.24
3479.0,2.05,1.26
3479.5,2.05,1.28
3480.0,2.05,1.3
3480.5,2.05,1.3
3481.0,2.05,1.29
3481.5,2.05,1.28
3482.0,2.05,1.26
3482.5,2.05,1.24
3483.0,2.05,1.24
3483.5,2.05,1.24
3484.0,2.05,1.25
3484.5,2.05,1.27
3485.0,2.05,1.29
3485.5,2.05,1.3
3486.0,2.05,1.3
3486.5,2.05,1.28
3487.0,2.05,1.26
3487.6,2.05,1.24
3488.1,2.05,1.23
3488.6,2.05,1.24
3489.1,2.05,1.25
3489.6,2.05,1.27
3490.1,2.05,1.29
3490.6,2.05,1.31
3491.1,2.05,1.3
3491.6,2.05,1.28
3492.1,2.05,1.26
3492.6,2.05,1.24
3493.1,2.05,1.24
3493.6,2.05,1.24
3494.1,2.05,1.26
3494.6,2.05,1.28
3495.1,2.05,1.3
3495.6,2.05,1.31
3496.1,2.05,1.3
3496.6,2.05,1.28
3497.1,2.05,1.25
3497.6,2.05,1.24
3498.1,2.05,1.24
3498.6,2.05,1.25
3499.1,2.05,1.26
3499.6,2.05,1.28
3500.1,2.05,1.3
3500.6,2.05,1.3
3501.1,2.05,1.28
3501.6,2.05,1.26
3502.1,2.05,1.23
3502.6,2.05,1.23
3503.1,2.05,1.24
3503.6,2.05,1.25
3504.1,2.05,1.27
3504.6,2.05,1.3
3505.1,2.05,1.31
3505.6,2.05,1.3
3506.1,2.05,1.28
3506.6,2.05,1.26
3507.1,2.05,1.24
3507.6,2.05,1.24
3508.1,2.05,1.24
3508.6,2.05,1.26
3509.1,2.05,1.28
3509.6,2.05,1.3
3510.1,2.05,1.31
3510.6,2.05,1.3
3511.1,2.05,1.28
3511.6,2.05,1.26
3512.1,2.05,1.24
3512.6,2.05,1.24
3513.1,2.05,1.25
3513.6,2.05,1.27
3514.1,2.05,1.29
3514.6,2.05,1.31
3515.1,2.05,1.31
3515.6,2.05,1.3
3516.1,2.05,1.28
3516.6,2.05,1.25
3517.1,2.05,1.24
3517.6,2.05,1.24
3518.1,2.05,1.25
3518.6,2.05,1.27
3519.1,2.05,1.29
3519.6,2.05,1.31
3520.1,2.05,1.31
3520.6,2.05,1.3
3521.1,2.06,1.28
3521.6,2.06,1.25
3522.1,2.06,1.24
3522.6,2.06,1.24
3523.1,2.06,1.25
3523.6,2.06,1.26
3524.1,2.06,1.28
3524.6,2.06,1.3
3525.1,2.06,1.31
3525.6,2.06,1.3
3526.1,2.06,1.29
3526.6,2.05,1.27
3527.1,2.05,1.25
3527.6,2.05,1.24
3528.1,2.05,1.24
3528.6,2.05,1.25
3529.1,2.05,1.27
3529.6,2.05,1.28
3530.1,2.05,1.3
3530.6,2.05,1.31
3531.1,2.05,1.31
3531.6,2.05,1.29
3532.1,2.05,1.28
3532.6,2.05,1.26
3533.1,2.05,1.24
3533.6,2.05,1.24
3534.1,2.05,1.25
3534.6,2.05,1.26
3535.1,2.05,1.28
3535.6,2.05,1.29
3536.1,2.06,1.31
3536.6,2.05,1.31
3537.1,2.05,1.3
3537.6,2.06,1.29
3538.1,2.06,1.27
3538.6,2.06,1.25
3539.1,2.06,1.24
3539.6,2.06,1.24
3540.1,2.06,1.25
3540.6,2.06,1.26
3541.1,2.06,1.28
3541.6,2.06,1.3
3542.1,2.06,1.31
3542.6,2.06,1.31
3543.1,2.06,1.3
3543.6,2.06,1.29
3544.1,2.06,1.27
3544.6,2.06,1.25
3545.1,2.06,1.24
3545.6,2.06,1.24
3546.1,2.06,1.25
3546.6,2.06,1.26
3547.1,2.06,1.28
3547.6,2.06,1.3
3548.1,2.06,1.31
3548.6,2.05,1.32
3549.1,2.06,1.31
3549.6,2.06,1.29
3550.1,2.06,1.28
3550.6,2.06,1.26
3551.1,2.06,1.24
3551.6,2.06,1.24
3552.1,2.06,1.24
3552.6,2.06,1.26
3553.1,2.06,1.27
3553.6,2.06,1.28
3554.1,2.06,1.3
3554.6,2.06,1.31
3555.1,2.06,1.31
3555.6,2.06,1.3
3556.1,2.06,1.29
3556.6,2.06,1.28
3557.1,2.06,1.26
3557.6,2.06,1.24
3558.2,2.06,1.24
3558.6,2.06,1.24
3559.2,2.06,1.25
3559.7,2.06,1.26
3560.2,2.06,1.28
3560.7,2.06,1.29
3561.2,2.06,1.31
3561.7,2.06,1.31
3562.2,2.06,1.31
3562.7,2.06,1.29
3563.2,2.06,1.28
3563.7,2.06,1.26
3564.2,2.06,1.25
3564.7,2.06,1.24
3565.2,2.06,1.24
3565.7,2.06,1.25
3566.2,2.05,1.26
3566.7,2.06,1.27
3567.2,2.05,1.29
3567.7,2.05,1.32
3568.2,2.06,1.3
3568.7,2.06,1.3
3569.2,2.06,1.3
3569.7,2.06,1.29
3570.2,2.06,1.27
3570.7,2.06,1.25
3571.2,2.05,1.24
3571.7,2.05,1.24
3572.2,2.05,1.25
3572.7,2.05,1.26
3573.2,2.06,1.27
3573.7,2.05,1.29
3574.2,2.06,1.31
3574.7,2.06,1.32
3575.2,2.06,1.31
3575.7,2.06,1.3
3576.2,2.06,1.28
3576.7,2.06,1.26
3577.2,2.06,1.26
3577.7,2.06,1.25
3578.2,2.06,1.25
3578.7,2.06,1.24
3579.2,2.06,1.25
3579.7,2.06,1.27
3580.2,2.06,1.29
3580.7,2.06,1.29
3581.2,2.06,1.3
3581.7,2.06,1.3
3582.2,2.06,1.29
3582.7,2.06,1.28
3583.2,2.06,1.27
3583.7,2.06,4.31
3584.2,2.06,4.35
3584.7,2.06,4.36
3585.2,2.06,4.37
3585.7,2.06,4.37
3586.2,2.06,4.37
3586.7,2.06,4.35
3587.2,2.06,4.36
3587.7,2.06,4.37
3588.2,2.06,4.37
3588.7,2.06,4.37
3589.2,2.06,4.38
3589.7,2.06,4.37
3590.2,2.06,4.37
3590.7,2.06,4.38
3591.2,2.06,4.38
3591.7,2.06,4.38
3592.2,2.06,4.38
3592.7,2.06,4.38
3593.2,2.06,4.38
3593.7,2.06,4.38
3594.2,2.06,4.38
3594.7,2.06,4.38
3595.2,2.06,4.38
3595.7,2.06,4.38
3596.2,2.06,4.38
3596.7,2.06,4.38
3597.2,2.06,4.38
3597.7,2.06,4.38
3598.2,2.06,4.38
3598.7,2.06,4.38
3599.2,2.06,4.38
3599.7,2.06,4.38
3600.2,2.06,4.38
